Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2022;10.308.599;8.082.474;7.225.919;5.711.937;3.082.680;94.362;2.691.709;34,20%;1,67%;3;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;12/2022;9.661.459;9.400.916;8.688.303;8.407.303;973.156;81.306;979.196;11,03%;0,63%;3;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2022;9.652.087;5.544.604;8.546.006;6.265.663;1.106.081;79.942;1.085.299;14,41%;9,14%;0;41
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2022;9.599.095;36.431;9.270.120;6.436.736;328.975;7.449;328.765;17,01%;22,24%;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;12/2022;9.532.996;2.965.867;7.419.083;6.408.449;2.113.913;28.499;2.114.506;21,03%;0,15%;2;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;12/2022;9.163.647;6.370.222;7.918.962;7.704.846;1.244.684;48.385;1.013.664;21,33%;7,93%;4;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2022;8.922.538;1.530.410;7.669.618;4.989.735;1.252.920;-16.291;650.302;12,45%;13,44%;6;0
WARREN CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;C;2;PORTO ALEGRE;RS;12/2022;8.481.808;0;8.389.727;8.338.780;92.081;3.478;92.081;82,56%;1,02%;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;12/2022;8.473.533;4.597.201;7.599.978;4.778.097;873.555;53.826;936.330;16,27%;31,29%;0;114
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2022;8.375.609;5.069.694;7.271.285;3.588.890;1.104.325;94.025;1.130.574;17,62%;7,18%;0;35
CLOUDWALK IP - PRUDENCIAL;1000086581;n4;;C;2;SAO PAULO;SP;12/2022;8.347.438;0;4.541.616;0;3.805.823;171.627;NA;NA%;NA%;1;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;12/2022;8.340.816;3.991.920;7.705.827;6.667.684;634.990;58.983;648.650;13,57%;14,18%;65;9
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;12/2022;8.194.271;5.799.599;6.010.030;4.889.297;2.184.241;76.319;1.863.951;27,55%;0,85%;2;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;12/2022;8.009.840;5.964.277;6.847.159;3.033.341;1.162.680;-49.848;846.686;11,35%;0,68%;2;0
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;12/2022;7.689.407;237.708;7.015.875;6.788.551;673.533;30.583;663.360;24,32%;3,95%;2;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;12/2022;7.644.411;6.323.441;7.068.693;5.737.276;575.717;-116.630;830.809;14,56%;3,70%;8;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;12/2022;7.638.796;4.761.543;4.093.430;3.150.124;3.545.366;271.025;2.222.742;41,75%;0,18%;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;12/2022;7.395.469;4.779.853;6.661.234;3.991.728;734.235;81.529;837.598;15,50%;5,82%;0;96
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2022;7.359.181;4.737.041;6.567.796;3.677.111;791.385;76.759;895.956;14,60%;18,20%;0;90
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2022;7.211.176;626.547;6.611.009;966.153;600.167;0;419.322;26,42%;8,41%;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;12/2022;7.055.067;4.402.724;6.256.821;5.431.938;798.246;83.053;734.633;16,28%;9,82%;0;100
