Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
PINE;50304;b1;S3;C;2;SAO PAULO;SP;12/2021;222.709;93.012;8.639.336;3.675.546;-223.181;3.452.365;0;0;0;0;0;1.900.219;346.898;712.593;15.367.133;0;15.367.133
MERCEDES-BENZ;51262;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;12/2021;115.490;42.215;308.950;13.105.252;-599.231;12.506.020;1.556;125.141;7.690;-5.645;128.742;1.982.192;14.361;11.356;15.109.326;7.690;15.101.636
BOCOM;52003;b1;S3;C;3;SALVADOR;BA;12/2021;972.602;411.081;5.235.978;7.258.896;-48.691;7.210.205;0;0;0;0;0;790.179;18.123;215.146;14.853.313;0;14.853.313
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;12/2021;2.194;599.257;107.318;11.249.517;-528.274;10.721.242;49;52.373;11.875;-241;64.057;2.891.620;18.230;10.881;14.414.798;11.875;14.402.922
SCOTIABANK;52230;b1;S4;C;3;SAO PAULO;SP;12/2021;11.919;7.643.337;2.114.105;1.762.795;-983;1.761.812;0;0;0;0;0;2.657.326;1.326;15.292;14.205.118;0;14.205.118
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;12/2021;10.278;0;496.740;4.333.983;-1.499.782;2.834.202;0;0;0;0;0;9.863.708;102.271;866.879;14.174.079;0;14.174.079
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;S4;I;2;OSASCO;SP;12/2021;1.104.742;0;5.473.066;0;0;0;0;0;0;0;0;2.246.042;4.814.094;419.931;14.057.875;0;14.057.875
PORTO SEGURO;51444;n1;S3;C;2;SAO PAULO;SP;12/2021;202.974;63.987;164.406;4.130.899;-660.964;3.469.935;0;0;0;0;0;9.353.624;30.834;172.306;13.458.066;0;13.458.066
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;12/2021;984.730;409.879;1.144.941;8.632.064;-392.504;8.239.560;0;0;0;0;0;1.165.028;195.709;440.773;12.580.619;0;12.580.619
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S3;I;1;BELEM;PA;12/2021;196.602;1.580.593;1.133.007;8.284.175;-196.476;8.087.699;0;0;0;0;0;649.443;689.176;182.187;12.518.707;0;12.518.707
BANCO MIZUHO DO BRASIL S.A.;61088183;b1;S4;I;3;SAO PAULO;SP;12/2021;64.623;3.793.661;2.460.535;1.114.566;-1.360;1.113.206;0;0;0;0;0;4.439.608;2.512;24.156;11.898.300;0;11.898.300
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;12/2021;109.007;90.895;4.410.073;2.950.691;-41.742;2.908.949;0;0;0;0;0;2.845.067;1.419.242;45.210;11.828.442;0;11.828.442
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;12/2021;107.430;2.760.314;4.012.719;1.041.764;-1.734;1.040.031;0;0;0;0;0;3.858.146;25.671;13.130;11.817.440;0;11.817.440
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;12/2021;4;2.683.058;2.455.870;2.746.415;-25.797;2.720.618;0;0;0;0;0;69.786;2.736.805;21.912;10.688.053;0;10.688.053
MASTER;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2021;364.420;305.990;3.420.289;1.754.027;-89.395;1.664.631;0;0;0;0;0;4.102.407;402.455;104.042;10.364.234;0;10.364.234
BANCOSEGURO S.A.;10264663;b1;S4;I;2;SAO PAULO;SP;12/2021;364;377.198;425.520;109.813;-5.568;104.246;0;0;0;0;0;54.840;9.387.627;3.070;10.352.866;0;10.352.866
PICPAY INSTITUIÇÃO DE PAGAMENTO S.A.;22896431;n4;S3;I;2;SAO PAULO;SP;12/2021;44.089;4.550.001;2.342.603;0;0;0;0;0;0;0;0;214.946;2.870.958;294.279;10.316.875;0;10.316.875
BANCO GM S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;12/2021;32;627.668;148.453;7.127.821;-305.484;6.822.338;229;46.474;355;-310;46.748;1.678.239;5.104;869.813;10.198.396;355;10.198.041
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2021;36;5.422.470;3.711.939;404.903;-2.045;402.858;0;0;0;0;0;36.930;77.896;496.724;10.148.852;0;10.148.852
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;12/2021;111.747;385.042;2.587.862;5.625.389;-93.912;5.531.477;0;0;0;0;0;1.335.532;62.021;88.059;10.101.741;0;10.101.741
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2021;0;331.200;9.215.187;0;0;0;0;0;0;0;0;218.884;48;271.148;10.036.468;0;10.036.468
