Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;12/2019;4.473;0;0;26.280;0;30.753;0;0;0;0;0;0;0;0;30.753;0;33.750;64.504;0;11.173;75.676
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;12/2019;8.970;0;0;28.521;0;37.491;0;0;0;0;0;0;0;5.733;43.224;0;3.444;46.668;0;28.959;75.627
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;12/2019;4.311;0;0;28.009;0;32.321;0;0;0;0;0;0;0;0;32.321;0;29.741;62.062;0;13.376;75.438
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;12/2019;3.841;0;0;29.052;0;32.893;0;0;0;0;0;0;0;0;32.893;0;33.494;66.387;0;8.696;75.083
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;12/2019;14.372;0;0;41.518;0;55.889;0;0;0;0;0;0;0;666;56.555;0;2.242;58.797;0;15.830;74.627
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;12/2019;17.989;0;0;40.556;0;58.545;0;0;0;0;0;0;0;0;58.545;0;1.890;60.435;0;13.492;73.927
AGILLITAS SOLUÇÕES DE PAGAMENTOS LTDA.;13776742;n4;S4;I;2;SAO PAULO;SP;12/2019;0;0;0;0;33.734;33.734;0;0;0;0;0;0;0;0;33.734;0;31.372;65.106;0;8.182;73.288
INTL FCSTONE;52041;b2;S4;C;3;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.536;21.536;0;51.601;73.137
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;12/2019;14.355;0;910;44.994;22;60.281;0;0;0;0;0;0;0;0;60.281;0;4.068;64.350;0;8.271;72.621
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;12/2019;7.011;0;0;45.783;1;52.795;0;0;0;0;0;0;0;6.967;59.762;0;1.318;61.080;0;11.472;72.552
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;S4;I;1;NATAL;RN;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;593;593;0;27.087;27.680;0;44.603;72.284
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;12/2019;12.868;0;0;41.117;31;54.017;0;0;481;0;0;0;481;1.121;55.619;0;5.185;60.805;0;11.358;72.162
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;b3S;S5;I;2;MAIRI;BA;12/2019;29.909;0;0;28.143;0;58.052;0;0;0;0;0;0;0;0;58.052;0;2.171;60.222;0;11.090;71.312
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;12/2019;18.843;0;0;36.124;41;55.008;0;0;0;0;0;0;0;3.035;58.043;0;1.628;59.671;0;11.266;70.937
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.338;1.338;0;69.410;70.748
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;12/2019;7.846;0;520;41.104;527;49.998;0;0;0;0;0;0;0;0;49.998;0;6.773;56.771;0;13.946;70.716
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;b3S;S5;I;2;COLATINA;ES;12/2019;4.330;0;0;17.269;0;21.599;0;0;0;0;0;0;0;0;21.599;0;39.621;61.220;0;8.446;69.666
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;12/2019;4.943;0;0;26.660;0;31.603;0;0;0;0;0;0;0;1.839;33.443;0;25.487;58.930;0;10.549;69.479
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;12/2019;4.825;0;0;36.755;0;41.581;0;0;0;0;0;0;0;0;41.581;0;1.078;42.659;0;26.645;69.304
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;12/2019;19.648;0;0;34.669;675;54.991;0;0;485;0;0;0;485;0;55.476;0;3.917;59.393;0;9.604;68.997
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;12/2019;7.754;0;0;47.870;0;55.624;0;0;0;0;0;0;0;125;55.750;0;1.907;57.656;0;10.920;68.576
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;S5;I;2;ARAUCARIA;PR;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.643;12.643;0;55.169;67.812
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;12/2019;2.944;0;0;34.406;0;37.350;0;0;0;0;0;0;0;0;37.350;0;21.887;59.237;0;7.955;67.192
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2019;9.545;0;0;39.161;0;48.706;0;0;0;0;0;0;0;6.731;55.437;0;920;56.357;0;10.369;66.726
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;12/2019;15.347;0;0;11.763;0;27.110;0;0;4.218;0;0;0;4.218;3.726;35.054;0;13.758;48.812;0;17.415;66.227
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;12/2019;2.976;0;0;27.064;0;30.040;0;0;0;0;0;0;0;0;30.040;0;30.078;60.118;0;5.487;65.606
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;12/2019;0;0;0;28.941;0;28.941;0;0;0;0;0;0;0;0;28.941;0;6.395;35.336;0;30.241;65.577
CM CAPITAL MARKETS;51248;n2;S4;C;3;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.855;49.855;0;15.019;64.874
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;12/2019;15.810;0;0;23.751;0;39.560;0;0;179;0;0;0;179;8.195;47.934;0;4.542;52.476;0;12.191;64.667
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;12/2019;8.725;0;0;30.556;0;39.281;0;0;0;0;0;0;0;0;39.281;0;1.287;40.568;0;23.928;64.496
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;12/2019;9.762;0;0;43.549;0;53.311;0;0;0;0;0;0;0;0;53.311;0;2.532;55.842;0;8.259;64.101
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.428;4.428;0;59.237;63.665
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;12/2019;0;0;0;30.768;0;30.768;0;0;0;0;0;0;0;0;30.768;0;3.451;34.219;0;29.391;63.610
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;12/2019;3.292;0;0;28.104;0;31.396;0;0;0;0;0;0;0;0;31.396;0;24.727;56.122;0;7.379;63.501
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;12/2019;59.127;0;0;304;0;59.430;0;0;0;0;0;0;0;0;59.430;0;230;59.660;0;3.812;63.472
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;12/2019;11.474;0;0;27.590;0;39.064;0;0;1.988;0;0;0;1.988;0;41.052;0;8.177;49.229;0;14.197;63.426
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;12/2019;0;0;0;1.266;0;1.266;0;0;0;0;0;0;0;622;1.888;0;7.259;9.147;0;53.977;63.124
COOPERATIVA DE CRÉDITO SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;12/2019;16.532;0;0;10.079;0;26.611;0;0;1.932;0;0;0;1.932;21.131;49.674;0;2.089;51.764;0;10.596;62.359
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;12/2019;14.994;0;0;19.925;0;34.919;0;0;0;0;0;0;0;0;34.919;0;12.281;47.199;0;14.887;62.086
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;12/2019;3.119;0;0;22.613;0;25.732;0;0;0;0;0;0;0;0;25.732;0;28.959;54.691;0;7.250;61.941
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;12/2019;12.181;0;0;40.081;0;52.262;0;0;0;0;0;0;0;2.362;54.624;0;2.095;56.719;0;5.218;61.937
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;12/2019;1.623;0;0;16.030;0;17.653;0;0;0;0;0;0;0;0;17.653;0;1.583;19.236;0;42.682;61.919
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;12/2019;8.589;0;0;25.841;0;34.431;0;0;0;0;0;0;0;0;34.431;0;3.381;37.811;0;24.022;61.833
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;S5;I;2;GOVERNADOR VALADARES;MG;12/2019;10.929;0;0;40.221;0;51.150;0;0;0;0;0;0;0;0;51.150;0;1.813;52.963;0;8.266;61.229
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;12/2019;3.530;0;0;22.376;0;25.905;0;0;0;0;0;0;0;0;25.905;0;27.880;53.785;0;7.111;60.896
B&T CORRETORA DE CAMBIO LTDA.;73622748;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.665;42.665;0;18.095;60.761
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;S5;I;2;IGUATAMA;MG;12/2019;6.862;0;0;28.607;198;35.668;0;0;0;0;0;0;0;0;35.668;0;4.962;40.629;0;18.963;59.592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;12/2019;24.774;0;0;15.414;0;40.188;0;0;0;0;0;0;0;0;40.188;0;5.018;45.206;0;14.127;59.333
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;12/2019;18.735;0;0;22.159;0;40.894;0;0;0;0;0;0;0;0;40.894;0;5.664;46.558;0;12.679;59.238
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.703;4.703;0;54.417;59.119
F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;8673569;n2;S4;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.063;52.063;0;7.003;59.066
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;12/2019;9.444;0;0;30.050;0;39.494;0;0;0;0;0;0;0;3.536;43.030;0;718;43.748;0;14.780;58.528
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;12/2019;4.935;0;0;26.835;0;31.770;0;0;0;0;0;0;0;0;31.770;0;19.114;50.884;0;7.300;58.185
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO;51860;n1;S4;C;2;PORTO ALEGRE;RS;12/2019;0;0;0;0;0;0;0;8.260;0;0;0;0;8.260;957;9.217;0;43.862;53.079;0;4.984;58.063
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;12/2019;12.516;0;0;20.926;0;33.442;0;0;0;0;0;0;0;4.235;37.677;0;3.793;41.470;0;16.445;57.915
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;12/2019;2.630;0;0;17.931;6.693;27.254;0;0;0;0;0;0;0;13.017;40.272;0;1.452;41.724;0;16.163;57.886
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;12/2019;8.034;0;0;17.658;0;25.692;0;0;0;0;0;0;0;9.000;34.692;0;3.239;37.931;0;19.927;57.858
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;12/2019;9.050;0;0;27.566;787;37.402;0;0;0;0;0;0;0;0;37.402;0;7.321;44.723;0;13.131;57.854
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;12/2019;8.914;0;0;32.467;568;41.950;0;0;0;0;0;0;0;2.231;44.181;0;3.968;48.149;0;9.550;57.699
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;12/2019;10.987;0;0;14.117;1;25.105;0;0;0;0;0;0;0;17.071;42.177;0;2.596;44.773;0;12.630;57.402
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;12/2019;18.210;0;0;21.158;71;39.439;0;0;0;0;0;0;0;0;39.439;0;7.937;47.376;0;9.790;57.166
CODEPE;52089;n1;S4;C;2;RECIFE;PE;12/2019;0;0;0;0;9;9;0;0;0;0;0;0;0;0;9;12;8.252;8.274;0;48.813;57.087
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.787;53.787;0;2.594;56.381
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;12/2019;20.962;0;0;19.087;3;40.052;0;0;0;0;0;0;0;0;40.052;0;2.526;42.577;0;13.685;56.262
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;12/2019;2.416;0;0;27.605;0;30.020;0;0;0;0;0;0;0;13.747;43.768;0;3.375;47.143;0;8.825;55.967
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;S5;I;2;SANTOS;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.985;1.985;0;53.389;55.374
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;12/2019;3.116;0;0;18.103;0;21.219;0;0;0;0;0;0;0;5.027;26.245;0;5.143;31.389;0;23.973;55.361
COINVALORES;51561;n2;S4;C;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.603;25.603;0;29.178;54.781
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;12/2019;6.088;0;0;25.836;3;31.927;0;0;0;0;0;0;0;101;32.028;0;13.265;45.294;0;9.261;54.555
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;12/2019;9.883;0;0;36.843;0;46.726;0;0;0;0;0;0;0;854;47.580;0;2.746;50.326;0;3.783;54.109
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;n1;S4;I;1;RECIFE;PE;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;5.104;5.104;0;1.289;6.393;0;47.281;53.675
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;12/2019;2.384;0;0;22.082;0;24.466;0;0;0;0;0;0;0;0;24.466;0;21.817;46.283;0;7.070;53.353
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;12/2019;3.780;0;0;26.089;1.139;31.009;0;0;0;0;0;0;0;0;31.009;0;1.599;32.608;0;20.696;53.304
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.840;3.840;0;49.385;53.225
AGÊNCIA DE FOMENTO DE ALAGOAS S.A.;10769660;n1;S4;I;1;MACEIO;AL;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;2.985;2.985;0;14.527;17.512;0;35.547;53.059
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;12/2019;10.432;0;0;26.990;0;37.422;0;0;0;0;0;0;0;0;37.422;0;1.346;38.768;0;13.982;52.750
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;12/2019;3.174;0;0;19.728;0;22.902;0;0;0;0;0;0;0;0;22.902;0;22.003;44.904;0;7.426;52.330
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;12/2019;3.254;0;0;32.857;0;36.111;0;0;0;0;0;0;0;0;36.111;0;9.785;45.896;0;6.426;52.323
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;S4;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.938;18.771;31.709;0;20.074;51.784
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64739121;b3S;S5;I;2;SERTAOZINHO;SP;12/2019;3.688;0;0;26.418;0;30.106;0;0;0;0;0;0;0;0;30.106;0;2.270;32.376;0;19.323;51.699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;12/2019;6.689;0;0;19.242;0;25.931;0;0;2.154;0;0;0;2.154;0;28.085;0;13.551;41.636;0;9.305;50.941
BANCO DE LA NACION ARGENTINA;33042151;b1;S4;I;3;SAO PAULO;SP;12/2019;2.221;0;0;21;0;2.242;7.297;0;0;0;0;0;0;13.367;22.906;0;4.574;27.480;0;23.012;50.492
BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;20443996;n1;S5;I;2;CERRO LARGO;RS;12/2019;0;0;0;2.549;0;2.549;0;0;0;0;0;17.724;17.724;1;20.275;0;1.066;21.341;0;29.105;50.445
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;S5;I;2;JOACABA;SC;12/2019;1.972;0;0;31.616;0;33.588;0;0;0;0;0;0;0;0;33.588;0;1.035;34.623;0;15.261;49.884
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;12/2019;3.356;0;0;27.596;0;30.951;0;0;0;0;0;0;0;901;31.852;0;11.837;43.689;0;5.701;49.391
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;12/2019;13.507;0;0;18.236;46;31.788;0;0;0;0;0;0;0;0;31.788;0;2.035;33.823;18;15.413;49.255
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;12/2019;1.204;0;0;1.023;0;2.227;0;0;0;0;0;0;0;0;2.227;0;4.078;6.305;0;42.919;49.225
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;12/2019;4.159;0;0;28.171;0;32.330;0;0;0;0;0;0;0;4.396;36.726;0;1.999;38.726;0;10.258;48.984
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;12/2019;9.151;0;793;25.838;470;36.253;0;0;0;0;0;0;0;0;36.253;0;3.991;40.244;0;8.409;48.653
